NAME,VECTOR,APTITUDE
chb14_24,"[array([89.        ,  1.74974834,  1.00790047]), array([13.        , 14.54614472,  0.82026273]), array([17.        ,  3.03917978,  0.83643408]), array([57.        ,  1.18257278,  0.94011194]), array([79.        ,  2.46224865,  0.95973202]), array([33.        ,  5.05229062,  1.02375631]), array([35.        ,  9.14229585,  0.96720734]), array([17.        , 10.20127288,  0.83312077]), array([69.        ,  4.47366269,  0.96525487]), array([71.        ,  3.12146114,  0.96488787]), array([13.        ,  1.56927861,  0.82054108]), array([59.        ,  0.12681624,  1.00226128]), array([21.        ,  3.96460103,  0.9060884 ]), array([29.        ,  1.54145263,  0.86632137]), array([13.        ,  4.39026171,  0.84310004]), array([25.        ,  2.94184279,  0.92041572]), array([19.        , 27.12200244,  0.94552393]), array([53.        , 73.78997469,  0.94080913])]","[5.626266044018761, 15.448252778730884, 8.267727544180566, 6.527167258860024, 7.8519250875820825, 11.106805179274492, 12.686277447320197, 6.771346281485341, 9.731465938048885, 6.223502271203419, 9.631552652902087, 6.082252292590412, 14.944697285756918, 16.090652684034506, 13.143040715034427, 4.037961362891746, 7.3784313827145, 0.05820441405544714]"
chb19_16,"[array([41.        , 11.64014723,  0.96510548]), array([37.        ,  3.61085325,  1.04660032]), array([19.        ,  8.30158771,  0.89595171]), array([69.        , 12.2115276 ,  1.04686361]), array([63.        ,  0.3710987 ,  0.93069628]), array([69.        ,  8.69759165,  1.06882238]), array([91.        ,  1.10168392,  0.94764253]), array([57.        ,  2.40873602,  0.93587205]), array([37.       ,  3.0044699,  0.8349912]), array([25.        ,  0.13058351,  0.98402147]), array([37.        , 49.55200051,  1.07023077]), array([45.        ,  0.78968802,  1.1436584 ]), array([49.        , 13.64950958,  0.91214229]), array([77.        ,  2.19656077,  0.94100858]), array([29.        ,  1.9230206 ,  1.00862601]), array([23.        , 21.09372058,  1.09168858]), array([37.        ,  4.85565219,  0.89808632]), array([43.        ,  4.71096569,  1.07300657])]","[9.002390266328035, 11.81440727303748, 13.87900220143797, 8.996943298091853, 12.560734045602457, 6.1051671230914994, 3.8512598278505394, 5.2129350535402805, 5.929617039716763, 5.895883251970281, 0.0, 7.395061955030417, 9.654938459428907, 11.75199290088624, 13.890507558100055, 1.5368301701482612, 3.6592193018004213, 4.387215094827232]"
chb04_23,"[array([33.        ,  4.2314553 ,  0.88061713]), array([69.        ,  6.79076047,  1.09709092]), array([35.        , 61.32227035,  1.64750273]), array([41.       ,  7.2267331,  0.9156649]), array([33.        , 14.06926756,  1.2737597 ]), array([65.        ,  5.7269538 ,  1.15120459]), array([33.        , 12.91507276,  1.15200362]), array([65.        ,  1.00224891,  0.94883646]), array([69.        , 72.26956653,  1.03991602]), array([65.        , 58.75122975,  1.5758912 ]), array([15.        , 89.2619972 ,  1.97089917]), array([25.        ,  2.17367199,  1.59974529]), array([79.        ,  1.4163342 ,  1.14393334]), array([49.        ,  0.6233532 ,  0.98411112]), array([93.        , 12.61593131,  1.2953433 ]), array([79.        ,  0.11388895,  1.06811181]), array([43.        , 89.96772255,  1.87521197]), array([53.        , 28.66409981,  0.96458273])]","[0.8701638542909184, 3.8287353835258218, 0.0, 8.548350171384321, 0.16346043349284145, 2.0211783280112363, 5.198798343796115, 10.624102231684594, 0.0, 0.0, 0.0, 0.38802766726354715, 2.0489693291208835, 1.2860392522554314, 0.0, 1.1183587577226164, 0.0, 0.0]"
chb04_19,"[array([23.        , 24.307151  ,  0.83306451]), array([29.        ,  2.53733474,  0.96966072]), array([55.        ,  5.04785709,  0.98163845]), array([79.        , 32.8255399 ,  1.23388137]), array([55.        ,  0.45292356,  0.95016932]), array([49.        ,  0.11916299,  1.0493395 ]), array([79.        , 69.10028408,  1.11366723]), array([37.        ,  0.09297691,  1.10074823]), array([23.        ,  1.03056637,  0.93505379]), array([59.        , 17.39740814,  0.89339007]), array([57.        ,  2.72534096,  0.92621598]), array([45.        ,  1.20391295,  1.24411565]), array([43.        ,  5.10053013,  0.88527386]), array([27.        ,  0.70966342,  1.01206265]), array([59.        , 56.60192   ,  1.15386752]), array([43.     , 37.688  ,  1.38704]), array([69.        ,  5.2424436 ,  1.06560209]), array([ 1.        , 46.25318419,  1.88214808])]","[6.726508802303087, 9.902880705437266, 8.589682317151716, 0.0, 11.7874747927878, 9.38699290810644, 0.0, 4.6208209156069415, 12.614173522001359, 0.4555453015203023, 2.3940808274457157, 2.4869217603175255, 11.969753356354914, 8.461392832461414, 0.0, 0.0, 6.624228508534289, 0.0]"
chb02_31,"[array([31.        ,  8.63540778,  0.95306457]), array([29.        ,  9.32929615,  0.96994219]), array([47.        , 15.40851016,  0.93110726]), array([45.        , 18.74436051,  0.9167392 ]), array([67.        ,  2.07985074,  0.95209386]), array([31.        ,  0.9476515 ,  0.92795718]), array([27.        ,  9.74069742,  0.8900182 ]), array([49.        ,  9.43046641,  0.91932876]), array([35.        , 27.47247307,  0.91745258]), array([39.        , 20.70468256,  0.92756894]), array([21.        , 18.94415439,  0.85960649]), array([73.        , 12.29564011,  0.94835194]), array([15.        ,  4.39409028,  0.82043835]), array([33.        ,  3.18189644,  0.94134806]), array([31.        ,  2.86928194,  0.89765524]), array([51.        , 25.98498794,  0.91776465]), array([29.        ,  1.36427275,  0.96068634]), array([41.        , 36.15291476,  0.96441949])]","[13.663371315025021, 12.217013061643641, 9.33937756754631, 11.976266895774625, 8.39199374944929, 13.450671286308253, 13.129060004661962, 12.431228771665317, 10.50309777175361, 11.26664412849787, 12.496335172481558, 11.063435936600332, 14.871411168575598, 14.185653446436499, 12.411904251238708, 11.04518409560935, 12.46090373086953, 2.788673976062891]"
chb13_18,"[array([69.        ,  2.11474729,  0.96757413]), array([55.        ,  6.1009787 ,  1.07845856]), array([47.        ,  2.16822017,  0.85916248]), array([35.        ,  0.38800904,  1.13581967]), array([27.        ,  3.59415962,  1.06992325]), array([37.        ,  1.77003294,  0.87172521]), array([21.       , 17.136576 ,  1.4244186]), array([97.        ,  2.38675329,  0.8794539 ]), array([37.        ,  1.24410816,  0.92295295]), array([11.        , 14.45020654,  1.25076961]), array([27.        ,  9.21158697,  0.88095814]), array([15.        , 19.18961586,  1.11612199]), array([23.        ,  3.86169765,  0.89430122]), array([77.        , 10.4764927 ,  0.99690132]), array([53.        ,  2.79412114,  0.93338362]), array([67.        ,  5.58118586,  1.11415632]), array([33.        , 12.46328018,  0.86871138]), array([73.        , 86.32672243,  1.58717255])]","[13.502393055846866, 5.327870302259913, 1.7985322627525684, 2.2410253356892746, 4.554645674841514, 16.87207033197957, 0.058421663321852724, 1.6260687634567585, 15.556839084951603, 0.5566686661795818, 17.5794653084499, 0.14677703804475897, 18.70749409193237, 1.1294208336298472, 2.326560749777704, 1.7450082106515377, 14.047772776171891, 0.0]"
chb08_03,"[array([27.        ,  2.47208689,  0.82111932]), array([21.        , 18.76535339,  0.81225322]), array([33.        ,  7.18646082,  0.8594316 ]), array([51.        , 11.17770594,  0.92240213]), array([31.        ,  3.46211098,  0.85902278]), array([51.        ,  9.92352608,  0.9063458 ]), array([89.        ,  3.72518911,  0.95428144]), array([19.        , 24.76733056,  0.8278592 ]), array([27.        ,  1.23341974,  0.9491192 ]), array([21.        ,  1.61335139,  0.97211803]), array([23.        ,  4.48171689,  0.90219912]), array([79.        , 66.48503597,  0.97269075]), array([35.        , 11.1201314 ,  0.96110129]), array([25.        ,  2.3518211 ,  0.91389679]), array([43.        , 10.17627587,  0.90061798]), array([43.        ,  6.41986982,  0.95895108]), array([79.        ,  3.71528139,  0.93856935]), array([33.        ,  6.94122817,  0.90374436])]","[15.241040049555481, 8.095272968266036, 15.317486253438659, 11.48218223605403, 15.78493868841642, 12.034187454703344, 9.589207406381036, 10.015473119890931, 13.952049695504636, 12.255840866283103, 14.40350735319442, 0.45185753307783855, 9.356619304151845, 14.716790948979941, 9.598741152439414, 8.869112704727007, 10.589224565721974, 7.970208209825239]"
chb17a_05,"[array([37.        ,  2.73304441,  0.97771065]), array([27.        , 24.33668819,  0.88642875]), array([35.        ,  6.73776679,  0.95697857]), array([29.        ,  4.30631204,  0.93965245]), array([19.        , 20.459653  ,  0.91499231]), array([19.        ,  7.10213648,  0.92318685]), array([43.        ,  3.11624948,  0.90994119]), array([35.        , 13.45229903,  1.01647758]), array([63.        , 16.77547442,  0.96418932]), array([17.        , 17.83705822,  0.87530436]), array([19.        , 27.07999723,  0.98020736]), array([15.       , 11.7557056,  0.8452933]), array([35.        ,  1.1962498 ,  0.90579237]), array([71.        , 42.40985765,  0.93360606]), array([61.        ,  3.65605886,  0.95344103]), array([75.        ,  2.91223995,  1.01331789]), array([15.        ,  0.19525331,  0.85250085]), array([21.        , 14.82502748,  0.99896829])]","[10.952246562326437, 7.780749718168241, 13.424816509322401, 16.434908759314673, 12.820759844725817, 10.398170190299584, 4.972029972738557, 10.878035514923184, 10.792989821591695, 8.96601334278588, 10.415408079948447, 16.89685317793018, 13.197188012342082, 0.079508598484474, 12.416061998638082, 9.61072981666116, 8.847365510749087, 10.625505525555663]"
chb04_30,"[array([27.       ,  1.0045512,  0.9680852]), array([13.        ,  1.1128111 ,  0.83498061]), array([23.        , 13.6312431 ,  1.00049988]), array([37.        ,  3.02461366,  0.92817608]), array([51.        , 13.78257962,  0.94573745]), array([45.        ,  6.25209282,  0.91178529]), array([23.        ,  3.88655925,  0.8794514 ]), array([35.        , 11.2772061 ,  0.92944369]), array([53.        , 36.01866685,  0.95119846]), array([27.        , 20.00591033,  0.92718517]), array([ 7.        , 51.15273026,  0.82109994]), array([17.        , 20.19463585,  0.81441496]), array([91.        , 20.39743515,  0.96648021]), array([37.        , 11.26275205,  0.92183591]), array([69.        ,  1.74635642,  0.94848492]), array([87.        , 33.96479457,  0.97281568]), array([39.        , 13.50778646,  0.9400342 ]), array([87.        , 12.2604798 ,  0.95835958])]","[13.862305173400124, 13.718503571282184, 11.60521007587766, 14.702198827563446, 11.657427278127612, 13.386941488453147, 14.598377410667533, 13.81557120363592, 7.5670602573940995, 13.275835109775457, 3.311209867256968, 14.447555965158987, 8.976270820203318, 13.4722970555461, 8.405951183048169, 6.6073122364765915, 8.886267953168263, 8.941869309869716]"
chb20_04,"[array([25.        , 13.3879334 ,  0.83857173]), array([73.        ,  1.6480927 ,  0.98302527]), array([27.        , 15.67007767,  0.90263708]), array([21.        ,  4.31522065,  0.87413861]), array([53.        , 16.43253808,  0.90945838]), array([23.        , 13.78983194,  0.85620945]), array([39.        ,  0.34410977,  0.89223704]), array([19.        , 24.93479037,  0.86765846]), array([37.        ,  5.96915516,  0.96389881]), array([49.        , 12.49059334,  0.92706928]), array([19.        , 14.89946142,  0.88227649]), array([29.        ,  5.64240042,  0.88257846]), array([17.        ,  0.31107168,  0.94824132]), array([17.        , 27.32173741,  0.9312709 ]), array([23.        ,  6.93664492,  0.90852429]), array([89.        ,  1.50101171,  1.00948774]), array([19.        , 23.3803521 ,  0.85033694]), array([21.        , 36.34500375,  0.86724134])]","[17.783588656098374, 12.273339143170707, 13.835584576518553, 12.293342016193485, 14.08426522315131, 13.418398701940637, 13.261354206622492, 8.702399909409074, 14.146841873787237, 12.97707745446382, 14.24171281205979, 14.595411238965255, 10.166952154973433, 10.12124974587027, 14.949319571118519, 10.144889778680817, 6.492897218099244, 6.554621425620014]"
chb22_15,"[array([53.        , 15.21338543,  0.92563441]), array([63.        ,  5.10008088,  0.99321209]), array([21.        , 71.29499605,  1.23909593]), array([83.        , 83.54588609,  1.18151873]), array([63.        , 13.16120229,  0.94674922]), array([31.        ,  5.19060626,  1.04286083]), array([33.        ,  8.51816401,  1.06019743]), array([41.        ,  4.802202  ,  1.03890646]), array([49.        ,  1.15863688,  0.91848937]), array([57.        ,  6.2917301 ,  1.04007674]), array([99.        ,  1.46005557,  1.0924523 ]), array([39.        ,  8.05989971,  0.98378808]), array([21.        ,  2.59004062,  0.88490597]), array([47.        ,  3.05661309,  1.02158609]), array([25.        , 12.66877793,  0.95645845]), array([27.        ,  9.1263082 ,  1.01586197]), array([39.        ,  4.23128024,  0.83851659]), array([79.        ,  7.97753582,  1.05434507])]","[10.495671643879607, 9.44440869989862, 0.0, 0.0, 6.81486349237535, 5.500008780291749, 3.470412130158576, 6.929278088187765, 5.60000715143691, 6.750314284996518, 5.189221540947397, 7.040782443303087, 6.90301580068986, 6.823453302253481, 16.02886057597532, 12.717443203106424, 5.131491908707239, 6.878047714981285]"
chb05_08,"[array([35.        ,  7.38466751,  0.91435014]), array([57.        ,  8.00535834,  0.9474665 ]), array([89.        ,  1.24320805,  0.97174769]), array([65.        ,  9.02817846,  0.94791687]), array([33.        , 10.21372245,  0.90893041]), array([91.        ,  6.47817815,  0.96322944]), array([23.        , 12.59265986,  0.83276833]), array([55.        ,  5.3634683 ,  0.93001975]), array([53.        ,  6.32078425,  0.93022814]), array([69.        , 14.33230265,  0.92856265]), array([71.        ,  2.11498491,  0.99995462]), array([37.        ,  5.08739341,  0.96932058]), array([21.        ,  8.4849465 ,  0.89715999]), array([67.        ,  3.60752931,  0.95790662]), array([27.        , 10.22067501,  0.953751  ]), array([21.        ,  0.93150673,  0.89056787]), array([19.        , 13.3789664 ,  0.83754797]), array([23.        , 12.20299458,  0.83989139])]","[15.624250695380265, 12.007186651524012, 11.408425708986476, 9.035507268374985, 14.407126301595902, 8.312434462216112, 16.855631567977397, 11.31541333048432, 12.874805108403816, 9.781761844003029, 10.773365205139465, 12.994088846262075, 13.689080756078273, 10.242131056317982, 13.55566151869934, 16.188098586484394, 14.351776955405635, 14.904351054896585]"
chb03_29,"[array([29.        , 41.72680147,  0.90194354]), array([29.        ,  4.58383285,  0.9901646 ]), array([15.        ,  4.06089479,  0.95171806]), array([37.        , 15.43103713,  1.02697557]), array([33.        ,  1.36865921,  0.95754881]), array([37.        , 11.76926833,  1.00634668]), array([37.        ,  1.66956918,  1.19399281]), array([17.        ,  7.29687899,  1.20243662]), array([17.        , 25.35981038,  0.8510031 ]), array([19.        , 27.04755032,  0.94481382]), array([41.        ,  1.93802017,  0.90291694]), array([21.        , 16.81194156,  1.07541472]), array([25.        , 15.02618967,  0.97502238]), array([27.        ,  5.59778814,  0.96253343]), array([27.        , 29.31933656,  0.9638119 ]), array([21.        ,  4.52206127,  1.04211092]), array([27.        , 22.47964639,  1.01942776]), array([73.        , 11.14619603,  1.03220717])]","[6.479439140312168, 11.898166667126242, 14.516440030304398, 4.791333417165944, 15.76827110043012, 8.408030663179915, 2.096461583747863, 3.4656642944837976, 17.043345755294947, 16.311419071165393, 2.615552697193819, 10.898355849895452, 6.748670561161156, 14.806944839249583, 12.24793050173294, 14.495750659028987, 8.983118048469734, 7.3001690339487215]"
